F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,TARGET1,TARGET2
9.3,13.889999988,72774824.00000001,59.34065,163.12126666666666,644961.0,644961.0,1371.208,561.15,1058.8980000000001,448200.0,99800.0,2239600.0,104900.0,0.90633,1.794,0.953,0.991
1.138,1.5433333319999998,2341702.0,21.81296666666667,111.51188333333332,5348.0,5348.0,812.9119999999997,561.15,831.8629999999997,116700.0,99800.0,629300.0,101900.0,0.31173,0.191,0.953,0.992
2.088,3.086666664,4513013.0,22.40678333333333,114.08688333333332,22374.0,22374.0,835.6469999999997,561.15,841.7769999999997,124800.0,99800.0,671800.0,101900.0,0.23276,0.213,0.953,0.992
3.144,4.6299999960000005,8380576.999999999,23.11275,119.14736666666666,60364.0,60364.0,863.8489999999997,561.15,857.533,138700.0,99800.0,745100.0,102000.0,0.12459,0.247,0.953,0.992
4.1610000000000005,6.173333327999999,14725298.0,25.79123333333333,130.33268333333334,113811.0,113811.0,918.154,561.15,883.587,165500.0,99800.0,885699.9999999999,102200.0,0.17332999999999998,0.343,0.953,0.992
5.14,7.71666666,21638608.0,32.07235,141.78975,175305.0,175305.0,986.374,561.15,914.937,207500.00000000003,99800.0,1100800.0,102600.0,0.25349,0.502,0.953,0.992
6.175,9.259999992000001,29797053.0,38.45425,147.37748333333332,246362.0,246362.0,1053.139,561.15,945.026,249700.0,99800.0,1312900.0,103000.0,0.3445300000000001,0.682,0.953,0.992
7.148,10.803333324,38977333.0,44.63458333333333,152.32478333333333,332065.0,332065.0,1108.32,561.15,969.233,295500.0,99800.0,1539900.0,103500.0,0.44398000000000004,0.879,0.953,0.992
8.206,12.346666655999998,50996151.0,51.459983333333334,155.38108333333332,438099.0,438099.0,1205.7579999999996,561.15,1011.2,356300.0,99800.0,1828200.0,104100.0,0.6068600000000001,1.2009999999999998,0.953,0.992
9.3,13.889999988,72775436.0,59.34061666666666,163.13348333333334,644841.0,644841.0,1370.34,561.15,1058.765,448100.0,99800.0,2236900.0,104900.0,0.9053,1.7919999999999998,0.953,0.992
1.138,1.5433333319999998,1093178.0,21.938666666666666,111.60646666666666,5745.0,5745.0,769.2760000000002,561.15,825.3760000000002,112400.0,99800.0,603600.0,101900.0,0.24886,0.13699999999999998,0.953,0.993
2.088,3.086666664,4463668.0,22.4066,114.12911666666668,22365.0,22365.0,833.54,561.15,841.448,124700.0,99800.0,670400.0,101900.0,0.23207,0.211,0.953,0.993
3.144,4.6299999960000005,8380698.0,23.11276666666667,119.1906,60373.0,60373.0,863.047,561.15,857.385,138700.0,99800.0,744400.0,102000.0,0.12426,0.246,0.953,0.993
4.1610000000000005,6.173333327999999,14725470.0,25.79125,130.3667,113811.0,113811.0,917.289,561.15,883.429,165400.0,99800.0,884800.0000000001,102200.0,0.17290999999999998,0.342,0.953,0.993
5.14,7.71666666,21638523.0,32.0724,141.8049,175337.0,175337.0,985.416,561.15,914.758,207400.0,99800.0,1099700.0,102600.0,0.25293000000000004,0.501,0.953,0.993
6.175,9.259999992000001,29797301.0,38.45411666666666,147.39465,246286.0,246286.0,1052.061,561.15,944.81,249600.0,99800.0,1311600.0,103000.0,0.34381999999999996,0.6809999999999999,0.953,0.993
7.148,10.803333324,38977006.0,44.6346,152.3332,332099.0,332099.0,1107.31,561.15,969.066,295500.0,99800.0,1538200.0,103500.0,0.44319,0.877,0.953,0.993
8.206,12.346666655999998,50995395.0,51.459666666666664,155.38761666666662,437992.0,437992.0,1204.732,561.15,1011.046,356200.0,99800.0,1826100.0,104100.0,0.6059,1.2,0.953,0.993
9.3,13.889999988,72776400.0,59.34065,163.14575000000005,645070.0,645070.0,1369.477,561.15,1058.6329999999996,447900.0,99800.0,2234300.0,104900.0,0.90427,1.79,0.953,0.993
1.138,1.5433333319999998,511214.0,22.08088333333333,111.72401666666666,6195.0,6195.0,744.3679999999997,561.15,821.885,110200.0,99800.0,590200.0,101900.0,0.1891,0.105,0.953,0.994
2.088,3.086666664,4094815.0,22.41685,114.17641666666668,22464.0,22464.0,822.2139999999997,561.15,839.7669999999997,123500.0,99800.0,663100.0,101900.0,0.22288,0.197,0.953,0.994
3.144,4.6299999960000005,8380778.0,23.11278333333333,119.2338,60376.0,60376.0,862.247,561.15,857.237,138700.0,99800.0,743700.0,102000.0,0.12393,0.245,0.953,0.994
4.1610000000000005,6.173333327999999,14725496.000000002,25.79125,130.40056666666666,113812.0,113812.0,916.425,561.15,883.27,165400.0,99800.0,883900.0,102200.0,0.17249,0.341,0.953,0.994
5.14,7.71666666,21638729.0,32.072433333333336,141.82018333333332,175351.0,175351.0,984.463,561.15,914.58,207400.0,99800.0,1098600.0,102600.0,0.25239,0.5,0.953,0.994
6.175,9.259999992000001,29797479.0,38.45398333333333,147.41174999999996,246284.0,246284.0,1050.987,561.15,944.593,249600.0,99800.0,1310200.0,103000.0,0.34312,0.679,0.953,0.994
7.148,10.803333324,38976773.0,44.6346,152.34163333333333,332045.0,332045.0,1106.303,561.15,968.9,295400.0,99800.0,1536600.0,103500.0,0.44239,0.8759999999999999,0.953,0.994
8.206,12.346666655999998,50995069.0,51.45948333333333,155.39425,438099.0,438099.0,1203.712,561.15,1010.894,356200.0,99800.0,1824100.0,104100.0,0.60495,1.198,0.953,0.994
9.3,13.889999988,72777345.99999999,59.34065,163.15793333333338,645121.0,645121.0,1368.616,561.15,1058.502,447800.0,99800.0,2231600.0,104900.0,0.90325,1.788,0.953,0.994
1.138,1.5433333319999998,268738.0,22.270516666666666,111.88156666666669,6807.0,6807.0,728.7639999999999,561.15,820.105,109300.0,99800.0,583600.0,101900.0,0.12542,0.08199999999999999,0.953,0.995
2.088,3.086666664,4287625.0,22.41233333333333,114.21725,22421.0,22421.0,826.927,561.15,840.4110000000002,124100.0,99800.0,665900.0,101900.0,0.22766,0.203,0.953,0.995
3.144,4.6299999960000005,8380925.999999999,23.11278333333333,119.2771,60375.0,60375.0,861.448,561.15,857.0889999999997,138700.0,99800.0,743000.0,102000.0,0.12359,0.245,0.953,0.995
4.1610000000000005,6.173333327999999,14725643.999999998,25.79126666666667,130.4346,113815.0,113815.0,915.565,561.15,883.112,165400.0,99800.0,883000.0,102200.0,0.17207999999999998,0.341,0.953,0.995
5.14,7.71666666,21638763.0,32.07245,141.8354,175312.0,175312.0,983.51,561.15,914.4019999999999,207400.0,99800.0,1097400.0,102600.0,0.25184,0.499,0.953,0.995
6.175,9.259999992000001,29797662.0,38.45385,147.42886666666666,246291.0,246291.0,1049.9160000000004,561.15,944.378,249600.0,99800.0,1308900.0,103000.0,0.34241,0.6779999999999999,0.953,0.995
7.148,10.803333324,38976439.0,44.63463333333333,152.35005,332092.0,332092.0,1105.298,561.15,968.735,295300.0,99800.0,1534900.0,103500.0,0.4416,0.8740000000000001,0.953,0.995
8.206,12.346666655999998,50994935.99999999,51.45935,155.40091666666666,438110.0,438110.0,1202.695,561.15,1010.743,356100.0,99800.0,1822000.0,104100.0,0.604,1.196,0.953,0.995
9.3,13.889999988,72778649.0,59.34058333333334,163.17013333333338,645113.0,645113.0,1367.759,561.15,1058.3719999999996,447700.00000000006,99800.0,2229000.0,104900.0,0.90223,1.786,0.953,0.995
1.138,1.5433333319999998,354491.0,22.51905,112.08585,7637.0,7637.0,723.6569999999997,561.15,820.4399999999997,109800.0,99800.0,584900.0,101900.0,0.03963,0.07,0.953,0.996
2.088,3.086666664,3966444.0,22.42625,114.26686666666666,22566.0,22566.0,816.7860000000002,561.15,838.862,123100.0,99800.0,659300.0,101900.0,0.21965,0.191,0.953,0.996
3.144,4.6299999960000005,8380985.000000001,23.1128,119.3203,60374.0,60374.0,860.6510000000002,561.15,856.942,138700.0,99800.0,742300.0,102000.0,0.12326,0.244,0.953,0.996
4.1610000000000005,6.173333327999999,14725665.0,25.791283333333336,130.4685,113809.0,113809.0,914.705,561.15,882.954,165400.0,99800.0,882100.0,102200.0,0.17165999999999998,0.34,0.953,0.996
5.14,7.71666666,21639173.0,32.07248333333333,141.85078333333334,175306.0,175306.0,982.563,561.15,914.225,207300.0,99800.0,1096300.0,102600.0,0.25129,0.4970000000000001,0.953,0.996
6.175,9.259999992000001,29797861.0,38.45375,147.44601666666668,246295.0,246295.0,1048.848,561.15,944.163,249500.0,99800.0,1307500.0,103000.0,0.34171,0.677,0.953,0.996
7.148,10.803333324,38976187.00000001,44.63461666666667,152.35845,332011.0,332011.0,1104.2959999999996,561.15,968.57,295300.0,99800.0,1533200.0,103500.0,0.44081000000000004,0.873,0.953,0.996
8.206,12.346666655999998,50994819.0,51.45925,155.40758333333332,438051.0,438051.0,1201.681,561.15,1010.593,356000.0,99800.0,1820000.0,104100.0,0.60306,1.194,0.953,0.996
9.3,13.889999988,72779356.0,59.34058333333334,163.18213333333333,644834.0,644834.0,1366.902,561.15,1058.242,447600.0,99800.0,2226300.0,104900.0,0.9012,1.784,0.953,0.996
1.138,1.5433333319999998,657677.0,22.764616666666665,112.29521666666666,8469.0,8469.0,730.635,561.15,822.1179999999997,111100.0,99800.0,591300.0,101900.0,0.0,0.076,0.953,0.997
2.088,3.086666664,3808991.0,22.43563333333333,114.3155,22658.0,22658.0,811.347,561.15,838.12,122600.0,99800.0,656100.0,101900.0,0.21102,0.184,0.953,0.997
3.144,4.6299999960000005,8381171.0,23.1128,119.36365,60384.0,60384.0,859.8560000000001,561.15,856.794,138700.0,99800.0,741600.0,102000.0,0.12293,0.243,0.953,0.997
4.1610000000000005,6.173333327999999,14725820.0,25.791283333333336,130.50261666666665,113809.0,113809.0,913.8489999999999,561.15,882.797,165400.0,99800.0,881300.0000000001,102200.0,0.17125,0.339,0.953,0.997
5.14,7.71666666,21639366.0,32.0725,141.86606666666663,175307.0,175307.0,981.616,561.15,914.048,207300.0,99800.0,1095200.0,102600.0,0.25075,0.496,0.953,0.997
6.175,9.259999992000001,29798156.000000004,38.45370000000001,147.46326666666667,246369.0,246369.0,1047.782,561.15,943.949,249500.0,99800.0,1306200.0,103000.0,0.34102,0.675,0.953,0.997
7.148,10.803333324,38975879.0,44.63463333333333,152.36685,332070.0,332070.0,1103.2959999999996,561.15,968.405,295200.0,99800.0,1531600.0,103500.0,0.44002,0.871,0.953,0.997
8.206,12.346666655999998,50994708.0,51.4592,155.41424999999995,438040.0,438040.0,1200.6709999999996,561.15,1010.443,355900.0,99800.0,1817900.0,104100.0,0.6021200000000001,1.192,0.953,0.997
9.3,13.889999988,72779974.0,59.34065,163.19406666666666,644822.0,644822.0,1366.0459999999996,561.15,1058.112,447500.0,99800.0,2223700.0,104900.0,0.90018,1.7819999999999998,0.953,0.997
1.138,1.5433333319999998,902978.0,22.93601666666667,112.45388333333334,9064.0,9064.0,737.193,561.15,823.5360000000002,112200.0,99800.0,596800.0,101900.0,0.0,0.083,0.953,0.998
2.088,3.086666664,3779180.0,22.43675,114.35846666666666,22667.0,22667.0,809.6859999999997,561.15,837.84,122500.0,99800.0,655000.0,101900.0,0.21009,0.183,0.953,0.998
3.144,4.6299999960000005,8381242.0,23.11281666666667,119.40688333333333,60377.0,60377.0,859.062,561.15,856.6469999999997,138700.0,99800.0,740900.0,102000.0,0.1226,0.243,0.953,0.998
4.1610000000000005,6.173333327999999,14725961.000000002,25.7913,130.53673333333333,113808.0,113808.0,912.994,561.15,882.64,165300.0,99800.0,880400.0,102200.0,0.17084000000000002,0.338,0.953,0.998
5.14,7.71666666,21639326.0,32.07255,141.88126666666668,175361.0,175361.0,980.671,561.15,913.871,207300.0,99800.0,1094100.0,102600.0,0.2502,0.495,0.953,0.998
6.175,9.259999992000001,29798082.000000004,38.45356666666667,147.4802,246333.0,246333.0,1046.72,561.15,943.7339999999999,249400.00000000003,99800.0,1304900.0,103000.0,0.34031999999999996,0.674,0.953,0.998
7.148,10.803333324,38975600.0,44.63463333333333,152.37525,332138.0,332138.0,1102.3,561.15,968.241,295200.0,99800.0,1529900.0,103500.0,0.43924,0.87,0.953,0.998
8.206,12.346666655999998,50994573.0,51.45918333333333,155.42090000000005,437963.0,437963.0,1199.664,561.15,1010.294,355800.0,99800.0,1815900.0,104100.0,0.60118,1.19,0.953,0.998
9.3,13.889999988,72780874.00000001,59.34058333333334,163.20598333333334,645119.0,645119.0,1365.194,561.15,1057.984,447300.0,99800.0,2221000.0,104900.0,0.89917,1.78,0.953,0.998
1.138,1.5433333319999998,1151053.0,23.08246666666667,112.59643333333334,9572.0,9572.0,743.688,561.15,824.9630000000002,113300.0,99800.0,602300.0,101900.0,0.0,0.091,0.953,0.999
2.088,3.086666664,3591766.0,22.45825,114.41336666666666,22892.0,22892.0,803.025,561.15,836.941,121900.0,99800.0,651200.0,101900.0,0.19727,0.174,0.953,0.999
3.144,4.6299999960000005,8381287.0,23.11283333333333,119.45011666666666,60374.0,60374.0,858.27,561.15,856.4989999999998,138600.0,99800.0,740200.0,102000.0,0.12227,0.242,0.953,0.999
4.1610000000000005,6.173333327999999,14726011.0,25.7913,130.57075,113816.0,113816.0,912.141,561.15,882.4830000000002,165300.0,99800.0,879500.0,102200.0,0.17042000000000002,0.337,0.953,0.999
5.14,7.71666666,21639525.0,32.07258333333333,141.89656666666667,175324.0,175324.0,979.7289999999999,561.15,913.694,207300.0,99800.0,1093000.0,102600.0,0.24966,0.494,0.953,0.999
6.175,9.259999992000001,29798363.0,38.453516666666665,147.49745,246306.0,246306.0,1045.66,561.15,943.521,249400.00000000003,99800.0,1303500.0,103000.0,0.33962000000000003,0.672,0.953,0.999
7.148,10.803333324,38975334.0,44.6346,152.38365,332080.0,332080.0,1101.306,561.15,968.077,295100.0,99800.0,1528300.0,103500.0,0.43846,0.868,0.953,0.999
8.206,12.346666655999998,50994486.0,51.45916666666667,155.42755,438101.0,438101.0,1198.66,561.15,1010.146,355700.0,99800.0,1813900.0,104100.0,0.60024,1.188,0.953,0.999
9.3,13.889999988,72781758.0,59.34056666666667,163.21783333333332,644999.0,644999.0,1364.344,561.15,1057.856,447200.00000000006,99800.0,2218400.0,104900.0,0.89815,1.778,0.953,0.999
1.138,1.5433333319999998,1267260.0,23.14188333333333,112.68,9781.0,9781.0,746.428,561.15,825.5189999999999,113800.0,99800.0,604500.0,101900.0,0.0,0.094,0.953,1.0
2.088,3.086666664,3459120.0,22.47425,114.46603333333334,23063.0,23063.0,798.215,561.15,836.187,121500.0,99800.0,648000.0,101900.0,0.19084,0.168,0.953,1.0
3.144,4.6299999960000005,8381428.0,23.11283333333333,119.49345,60388.0,60388.0,857.48,561.15,856.352,138600.0,99800.0,739500.0,102000.0,0.12194,0.241,0.953,1.0
4.1610000000000005,6.173333327999999,14726018.0,25.79131666666667,130.60475,113801.0,113801.0,911.29,561.15,882.326,165300.0,99800.0,878600.0,102200.0,0.17001000000000002,0.337,0.953,1.0
5.14,7.71666666,21639629.0,32.07261666666667,141.91181666666668,175335.0,175335.0,978.789,561.15,913.518,207200.0,99800.0,1091900.0,102600.0,0.24911000000000005,0.493,0.953,1.0
6.175,9.259999992000001,29798557.0,38.4535,147.5146666666666,246381.0,246381.0,1044.603,561.15,943.309,249400.00000000003,99800.0,1302200.0,103000.0,0.33893,0.6709999999999999,0.953,1.0
7.148,10.803333324,38975066.0,44.63461666666667,152.3920333333334,332123.0,332123.0,1100.3139999999999,561.15,967.914,295000.0,99800.0,1526600.0,103500.0,0.4376700000000001,0.867,0.953,1.0
8.206,12.346666655999998,50994433.0,51.45911666666667,155.43418333333332,438074.0,438074.0,1197.66,561.15,1009.999,355700.0,99800.0,1811900.0,104100.0,0.5993,1.186,0.953,1.0
9.3,13.889999988,72782758.0,59.34143333333333,163.22986666666662,645143.0,645143.0,1363.5020000000004,561.15,1057.73,447100.0,99800.0,2215800.0,104900.0,0.89715,1.776,0.953,1.0
1.138,1.5433333319999998,1949674.0,21.88615,110.78813333333332,5599.0,5599.0,812.1030000000002,561.15,832.247,115500.0,99800.0,631500.0,101900.0,0.30096,0.184,0.954,0.975
2.088,3.086666664,6772786.0,22.7033,113.51208333333334,25624.0,25624.0,905.671,561.15,852.948,132200.0,99800.0,723600.0,101900.0,0.17707,0.289,0.954,0.975
3.144,4.6299999960000005,8378813.0,23.11258333333333,118.37615,60348.0,60348.0,877.273,561.15,859.845,138900.0,99800.0,757600.0,102000.0,0.13017,0.258,0.954,0.975
4.1610000000000005,6.173333327999999,14723758.999999998,25.79105,129.72226666666666,113792.0,113792.0,932.727,561.15,886.1080000000002,165800.0,99800.0,901100.0,102200.0,0.18034,0.35700000000000004,0.954,0.975
5.14,7.71666666,21635228.0,32.07185,141.5145,175265.0,175265.0,1002.4639999999999,561.15,917.775,208000.0,99800.0,1120300.0,102600.0,0.26276,0.52,0.954,0.975
6.175,9.259999992000001,29791459.0,38.457466666666654,147.06616666666662,246194.0,246194.0,1071.434,561.15,948.554,250300.0,99800.0,1336400.0,103000.0,0.35657,0.706,0.954,0.975
7.148,10.803333324,38984647.00000001,44.63473333333333,152.17338333333333,332203.0,332203.0,1125.149,561.15,971.82,296600.0,99800.0,1569200.0,103500.0,0.45738,0.906,0.954,0.975
8.206,12.346666655999998,50996054.0,51.45888333333333,155.26803333333334,438040.0,438040.0,1222.557,561.15,1013.618,357900.0,99800.0,1864600.0,104100.0,0.62283,1.233,0.954,0.975
9.3,13.889999988,72761803.0,59.33993333333334,162.89576666666662,644992.0,644992.0,1384.2289999999994,561.15,1060.763,450300.0,99800.0,2283700.0,104900.0,0.92238,1.826,0.954,0.975
1.138,1.5433333319999998,948745.0,22.01878333333333,110.89258333333332,6021.0,6021.0,774.191,561.15,826.7360000000001,112000.0,99800.0,609400.0,101900.0,0.24423000000000003,0.13699999999999998,0.954,0.976
2.088,3.086666664,6811537.0,22.71696666666667,113.5631,25778.0,25778.0,905.545,561.15,852.9399999999997,132400.0,99800.0,723600.0,101900.0,0.17105,0.289,0.954,0.976
3.144,4.6299999960000005,8378918.0,23.11258333333333,118.41913333333332,60350.0,60350.0,876.443,561.15,859.6949999999997,138900.0,99800.0,756900.0,102000.0,0.12983,0.257,0.954,0.976
4.1610000000000005,6.173333327999999,14723891.000000002,25.79105,129.7557,113773.0,113773.0,931.825,561.15,885.9449999999997,165800.0,99800.0,900200.0000000001,102200.0,0.17991,0.35600000000000004,0.954,0.976
5.14,7.71666666,21635312.0,32.07188333333333,141.52966666666669,175284.0,175284.0,1001.465,561.15,917.59,207900.00000000003,99800.0,1119100.0,102600.0,0.26219000000000003,0.519,0.954,0.976
6.175,9.259999992000001,29791708.0,38.45715,147.08335,246277.0,246277.0,1070.299,561.15,948.326,250300.0,99800.0,1335000.0,103000.0,0.35583000000000004,0.7040000000000001,0.954,0.976
7.148,10.803333324,38984266.0,44.63476666666666,152.18173333333334,332106.0,332106.0,1124.105,561.15,971.645,296500.0,99800.0,1567500.0,103500.0,0.45656,0.904,0.954,0.976
8.206,12.346666655999998,50996525.0,51.4593,155.2743,437993.0,437993.0,1221.507,561.15,1013.453,357800.0,99800.0,1862400.0,104100.0,0.6218600000000001,1.231,0.954,0.976
9.3,13.889999988,72762405.0,59.34006666666666,162.90918333333332,644746.0,644746.0,1383.3229999999999,561.15,1060.616,450100.00000000006,99800.0,2281000.0,104900.0,0.9213100000000001,1.824,0.954,0.976
1.138,1.5433333319999998,284459.0,22.4107,111.1718,7296.0,7296.0,736.7510000000002,561.15,822.6039999999997,109500.0,99800.0,593500.0,101900.0,0.10029,0.084,0.954,0.977
2.088,3.086666664,6628204.0,22.64693333333333,113.56145,25005.0,25005.0,901.001,561.15,852.09,131700.0,99800.0,719600.0,101900.0,0.19277,0.285,0.954,0.977
3.144,4.6299999960000005,8378986.000000001,23.1126,118.4621,60350.0,60350.0,875.6139999999998,561.15,859.545,138900.0,99800.0,756100.0,102000.0,0.12949000000000002,0.256,0.954,0.977
4.1610000000000005,6.173333327999999,14723956.0,25.791066666666666,129.78906666666666,113786.0,113786.0,930.925,561.15,885.7810000000002,165800.0,99800.0,899300.0,102200.0,0.17948,0.355,0.954,0.977
5.14,7.71666666,21635505.0,32.07191666666667,141.54486666666662,175298.0,175298.0,1000.47,561.15,917.406,207900.00000000003,99800.0,1118000.0,102600.0,0.26162,0.518,0.954,0.977
6.175,9.259999992000001,29792077.0,38.45695,147.10065,246288.0,246288.0,1069.167,561.15,948.1,250200.0,99800.0,1333600.0,103000.0,0.35509,0.703,0.954,0.977
7.148,10.803333324,38983839.0,44.63475,152.19008333333338,332186.0,332186.0,1123.063,561.15,971.47,296500.0,99800.0,1565700.0,103500.0,0.45574,0.902,0.954,0.977
8.206,12.346666655999998,50996937.00000001,51.45961666666667,155.28053333333332,438033.0,438033.0,1220.46,561.15,1013.2869999999999,357700.0,99800.0,1860300.0,104100.0,0.62088,1.229,0.954,0.977
9.3,13.889999988,72763718.0,59.34005,162.92265,644723.0,644723.0,1382.422,561.15,1060.471,450000.0,99800.0,2278200.0,104900.0,0.92024,1.822,0.954,0.977
1.138,1.5433333319999998,654175.0,22.78145,111.46576666666668,8555.0,8555.0,741.5809999999999,561.15,824.7310000000001,111200.0,99800.0,601800.0,101900.0,0.0,0.083,0.954,0.978
2.088,3.086666664,6504662.0,22.61475,113.58403333333334,24663.0,24663.0,897.329,561.15,851.439,131300.0,99800.0,716500.0,101900.0,0.19974,0.281,0.954,0.978
3.144,4.6299999960000005,8379071.0,23.1126,118.50508333333332,60353.0,60353.0,874.7869999999997,561.15,859.395,138900.0,99800.0,755400.0,102000.0,0.12915,0.256,0.954,0.978
4.1610000000000005,6.173333327999999,14723996.000000002,25.79108333333333,129.82243333333332,113795.0,113795.0,930.0269999999999,561.15,885.6179999999997,165800.0,99800.0,898400.0,102200.0,0.17906,0.354,0.954,0.978
5.14,7.71666666,21635764.0,32.07193333333333,141.56011666666666,175314.0,175314.0,999.478,561.15,917.222,207900.00000000003,99800.0,1116800.0,102600.0,0.26106,0.517,0.954,0.978
6.175,9.259999992000001,29792517.000000004,38.45681666666667,147.118,246244.0,246244.0,1068.04,561.15,947.874,250200.0,99800.0,1332200.0,103000.0,0.35436,0.7020000000000001,0.954,0.978
7.148,10.803333324,38983393.0,44.63480000000001,152.19841666666667,332211.0,332211.0,1122.025,561.15,971.295,296400.0,99800.0,1564000.0,103500.0,0.45492,0.901,0.954,0.978
8.206,12.346666655999998,50997237.0,51.45988333333333,155.28671666666662,438146.0,438146.0,1219.4160000000004,561.15,1013.122,357600.0,99800.0,1858100.0,104100.0,0.6199100000000001,1.227,0.954,0.978
9.3,13.889999988,72765260.0,59.34001666666666,162.93611666666666,644782.0,644782.0,1381.525,561.15,1060.327,449900.0,99800.0,2275500.0,104900.0,0.91919,1.82,0.954,0.978
1.138,1.5433333319999998,984769.0,22.99475,111.65568333333334,9293.0,9293.0,750.9580000000002,561.15,826.584,112700.0,99800.0,609100.0,101900.0,0.0,0.094,0.954,0.979
2.088,3.086666664,6458988.0,22.60250000000001,113.61871666666666,24529.0,24529.0,895.4810000000001,561.15,851.1510000000002,131100.0,99800.0,715200.0,101900.0,0.2039,0.279,0.954,0.979
3.144,4.6299999960000005,8379169.0,23.11261666666667,118.5481,60359.0,60359.0,873.962,561.15,859.2460000000002,138900.0,99800.0,754600.0,102000.0,0.12880999999999998,0.255,0.954,0.979
4.1610000000000005,6.173333327999999,14724073.999999998,25.79108333333333,129.85588333333334,113796.0,113796.0,929.131,561.15,885.4549999999997,165800.0,99800.0,897500.0,102200.0,0.17862999999999998,0.354,0.954,0.979
5.14,7.71666666,21635910.0,32.07196666666667,141.57531666666668,175307.0,175307.0,998.487,561.15,917.038,207900.00000000003,99800.0,1115700.0,102600.0,0.26049,0.516,0.954,0.979
6.175,9.259999992000001,29792763.0,38.45653333333333,147.13518333333334,246280.0,246280.0,1066.915,561.15,947.649,250200.0,99800.0,1330800.0,103000.0,0.35363,0.7,0.954,0.979
7.148,10.803333324,38983008.0,44.63478333333333,152.20675,332102.0,332102.0,1120.989,561.15,971.121,296400.0,99800.0,1562300.0,103500.0,0.45411,0.899,0.954,0.979
8.206,12.346666655999998,50997413.0,51.46011666666666,155.29285,438020.0,438020.0,1218.374,561.15,1012.958,357600.0,99800.0,1856000.0,104100.0,0.6189399999999999,1.225,0.954,0.979
9.3,13.889999988,72765742.0,59.34006666666666,162.94925,644756.0,644756.0,1380.6239999999998,561.15,1060.183,449800.0,99800.0,2272700.0,104900.0,0.91812,1.817,0.954,0.979
1.138,1.5433333319999998,1191295.0,23.10863333333333,111.77796666666666,9694.0,9694.0,756.383,561.15,827.755,113600.0,99800.0,613800.0,101900.0,0.0,0.1,0.954,0.98
2.088,3.086666664,6233130.0,22.55023333333333,113.6287,23954.0,23954.0,889.3789999999998,561.15,850.0889999999997,130400.0,99800.0,710200.0,101900.0,0.21455,0.273,0.954,0.98
3.144,4.6299999960000005,8379325.999999999,23.11263333333333,118.59118333333332,60360.0,60360.0,873.1389999999999,561.15,859.097,138900.0,99800.0,753900.0,102000.0,0.12847,0.254,0.954,0.98
4.1610000000000005,6.173333327999999,14724205.0,25.7911,129.88943333333333,113797.0,113797.0,928.238,561.15,885.293,165700.0,99800.0,896500.0,102200.0,0.1782,0.353,0.954,0.98
5.14,7.71666666,21636236.0,32.07196666666667,141.5906,175291.0,175291.0,997.501,561.15,916.856,207800.0,99800.0,1114500.0,102600.0,0.25993,0.515,0.954,0.98
6.175,9.259999992000001,29793053.0,38.4563,147.15241666666668,246219.0,246219.0,1065.7939999999999,561.15,947.424,250100.0,99800.0,1329500.0,103000.0,0.3529,0.6990000000000001,0.954,0.98
7.148,10.803333324,38982583.0,44.63480000000001,152.21506666666667,332203.0,332203.0,1119.9560000000001,561.15,970.948,296300.0,99800.0,1560600.0,103500.0,0.4533,0.897,0.954,0.98
8.206,12.346666655999998,50997574.0,51.46025,155.29896666666667,438141.0,438141.0,1217.335,561.15,1012.794,357500.0,99800.0,1853900.0,104100.0,0.61797,1.223,0.954,0.98
9.3,13.889999988,72766131.0,59.3402,162.9623,645090.0,645090.0,1379.726,561.15,1060.039,449700.0,99800.0,2270000.0,104900.0,0.91705,1.815,0.954,0.98
1.138,1.5433333319999998,1702238.0,23.3336,111.9775,10501.0,10501.0,771.2460000000002,561.15,830.578,115800.0,99800.0,625100.0,101900.0,0.0,0.117,0.954,0.981
2.088,3.086666664,5823871.0,22.4856,113.63066666666668,23251.0,23251.0,878.63,561.15,848.332,129000.0,99800.0,702100.0,101900.0,0.22633000000000006,0.261,0.954,0.981
3.144,4.6299999960000005,8379333.000000001,23.11263333333333,118.63411666666666,60355.0,60355.0,872.317,561.15,858.947,138900.0,99800.0,753200.0,102000.0,0.12813000000000002,0.254,0.954,0.981
4.1610000000000005,6.173333327999999,14724351.999999998,25.7911,129.92303333333334,113783.0,113783.0,927.348,561.15,885.13,165700.0,99800.0,895600.0,102200.0,0.17777,0.35200000000000004,0.954,0.981
5.14,7.71666666,21636222.0,32.071999999999996,141.60573333333332,175305.0,175305.0,996.514,561.15,916.672,207800.0,99800.0,1113400.0,102600.0,0.25937,0.513,0.954,0.981
6.175,9.259999992000001,29793461.0,38.45615,147.16975,246253.0,246253.0,1064.6760000000004,561.15,947.201,250100.0,99800.0,1328100.0,103000.0,0.35217,0.6970000000000001,0.954,0.981
7.148,10.803333324,38982030.0,44.63478333333333,152.22346666666667,332213.0,332213.0,1118.92,561.15,970.775,296200.0,99800.0,1558800.0,103500.0,0.45248,0.8959999999999999,0.954,0.981
8.206,12.346666655999998,50997667.0,51.46035,155.30505,438002.0,438002.0,1216.299,561.15,1012.63,357400.0,99800.0,1851700.0,104100.0,0.617,1.221,0.954,0.981
9.3,13.889999988,72766704.0,59.34031666666666,162.97535000000005,644873.0,644873.0,1378.832,561.15,1059.897,449500.0,99800.0,2267300.0,104900.0,0.91599,1.813,0.954,0.981
